盈利能力,净资产收益率_平均,6.761424,5.142003,2.998758,11.609063,8.243719,6.285984,3.415958,12.161498,9.356465,6.174821,3.042718,13.144504,8.442621,5.638737,2.549541,15.880776,11.76772,8.450258,4.232752,19.281612,12.733602,8.955447,3.072733,16.07004,10.607457,7.482897,3.331501,15.029811,11.153923,8.208365,3.152712,15.005995,10.559318,7.971601,3.470147,19.3708,14.295537,11.574603,,16.821508,,20.561838,20.148727,22.579183,19.180954
盈利能力,净资产收益率_平均_扣除非经常损益,6.178131,4.589532,2.607385,10.629553,7.88154,6.046137,3.270692,11.228443,8.56079,5.835706,2.905831,11.909536,7.401946,4.730737,2.217235,13.028527,9.094144,7.387908,3.799272,17.784476,11.419136,7.987621,2.710627,14.432228,9.498843,6.762344,3.066297,13.502512,9.916898,7.13146,2.811711,13.288728,9.151297,7.037354,3.222244,17.682209,13.096566,10.559699,,13.697477,,19.394286,17.985588,,
盈利能力,摊薄净资产收益率_扣除非经常损益,5.734452,4.523148,2.567625,10.496399,7.836239,5.980192,3.219004,10.806648,8.345623,5.726431,2.856649,8.541488,5.368628,3.455382,1.62192,11.03305,7.830863,6.451717,3.325781,15.824635,10.588242,7.573245,2.606924,12.220688,8.241237,5.942315,2.997769,12.759786,9.549491,6.967879,2.768076,10.585746,7.395332,5.735293,2.6294,16.120841,12.222901,9.98201,,12.634795,,17.586257,16.339488,,
盈利能力,息税前利润率,11.132712,11.726266,14.488222,13.154372,12.612587,14.137668,15.416841,13.886736,14.222754,13.869875,14.82952,11.813407,10.938543,11.187619,11.199787,9.625653,10.4147,11.766252,12.137638,11.41844,11.25878,12.359593,9.493274,9.500908,9.125863,9.67901,8.158199,8.607087,9.117059,9.795256,7.440285,7.786587,7.539832,8.493012,7.552775,7.970547,8.234777,9.487867,8.747509,6.978009,6.472064,8.241183,8.073956,9.303689,7.959196
盈利能力,总资产报酬率,6.700798,5.174763,3.050272,11.476775,8.267713,6.270029,3.340108,11.664123,8.885997,5.907979,2.906499,11.529616,7.379387,5.169302,2.280964,11.249231,8.27071,6.492617,3.18048,12.445144,8.244538,6.360484,2.20419,9.765617,6.735308,5.052769,1.946825,9.382473,7.363048,5.715698,2.119831,9.469777,6.776228,5.179458,2.141909,10.398581,8.025196,6.513115,,9.266472,,11.793648,11.989683,13.985199,11.416538
盈利能力,总资本回报率,8.544921,6.581319,3.8923,15.258687,10.800628,8.102075,4.410705,15.514506,11.694665,7.689878,3.829992,16.287832,10.374779,6.992513,3.116066,17.924363,12.768443,9.688547,4.839259,21.075373,13.651443,10.505294,3.70583,17.329645,11.034702,8.101766,3.327247,16.097363,11.890412,9.449606,3.798099,17.847661,12.095936,9.185438,4.090286,21.949466,15.614821,13.179481,,19.121755,,23.17685,22.225444,24.857986,20.312884
盈利能力,投入资本回报率,6.530024,5.028653,2.95953,11.398079,8.151825,6.135413,3.356396,11.870241,9.061303,5.970482,2.953704,12.600839,8.103462,5.425851,2.455901,13.965969,10.085697,7.435763,3.715941,16.369698,10.57041,8.025631,2.798971,13.493825,8.657592,6.346367,2.628229,12.719775,9.23689,7.239417,2.918951,13.83727,9.34959,7.104548,3.134175,17.016811,12.022072,10.08795,,14.870157,,18.000699,16.984221,18.388375,15.267618
盈利能力,息前税后总资产报酬率_平均,5.126891,3.948811,2.312866,8.739068,6.328491,4.826895,2.557062,9.062399,6.998365,4.68053,2.297376,9.051696,5.825372,4.066205,1.842911,8.821794,6.56175,4.982951,2.442208,9.666412,6.383805,4.859159,1.6648,7.604053,5.284379,3.957992,1.537818,7.413819,5.719875,4.378841,1.61598,7.341906,5.126824,4.006092,1.587216,8.061731,6.178712,4.985324,,7.206132,,9.15974,9.162266,10.24146,8.970593
盈利能力,毛利率,20.344263,20.521965,23.322639,23.297669,22.640596,23.909602,26.551488,23.20924,22.057197,22.100392,24.706098,21.956991,21.061168,21.858103,24.202759,22.119097,21.981888,24.052866,26.486007,25.680121,27.763202,28.507942,28.644934,25.763514,24.953475,25.476363,26.358924,26.512072,26.297733,26.637431,26.950961,26.267459,25.857865,26.561504,27.449929,27.120388,26.937682,27.406808,29.563181,27.08142,26.990085,27.407281,27.773853,28.212741,26.894773
盈利能力,销售净利率,8.357968,8.877149,10.928922,10.006302,9.587821,10.817535,11.746944,10.688039,11.102186,10.883333,11.617132,9.172907,8.544675,8.71517,8.959179,7.407139,8.136149,8.934044,9.220694,8.66892,8.452528,9.111682,6.8677,7.088811,6.818149,7.072478,5.918624,6.345399,6.680593,7.309684,5.671847,5.810325,5.704559,6.311363,5.596823,5.92047,6.08772,7.059758,6.388103,5.011029,4.615004,5.868441,5.826024,6.813157,6.253972
