date,股票代码,open,close,high,low,volume,amount,amplitude,change_percent,change_amount,turnover,MA5,MA10,MA20,MA60,RSI,MACD,MACD_Signal,MACD_Histogram,BB_Middle,BB_Upper,BB_Lower
2020-11-30,002216,209.46,210.42,212.18,204.26,116492,299023104.0,3.79,0.69,1.44,2.06,212.036,217.55599999999998,230.504,254.04800000000003,17.435897435897417,-12.491355218967271,-11.151649035462189,-1.3397061835050827,230.504,262.29995896204105,198.70804103795894
2020-12-01,002216,209.14,223.38,224.58,208.42,152076,410650368.0,7.68,6.16,12.96,2.69,212.756,217.868,229.35999999999999,252.968,33.10249307479225,-11.316747526938656,-11.184668733757483,-0.13207879318117222,229.35999999999999,260.4066352105143,198.31336478948566
2020-12-02,002216,224.34,220.1,227.86,217.54,100431,274567280.0,4.62,-1.47,-3.28,1.78,214.452,217.596,227.848,251.91333333333333,37.227414330218075,-10.529157483019503,-11.053566483609888,0.524409000590385,227.848,257.5069694252588,198.18903057474128
2020-12-03,002216,218.1,220.74,222.9,214.02,80777,217032671.0,4.03,0.29,0.64,1.43,216.72400000000002,217.292,225.99200000000002,250.928,42.29452054794522,-9.741055226581153,-10.791064232204143,1.0500090056229894,225.99200000000002,252.1866861626153,199.79731383738473
2020-12-04,002216,219.62,222.9,225.7,218.66,103765,285324288.0,3.19,0.98,2.16,1.84,219.50799999999998,217.1,224.43200000000002,250.01333333333332,44.66338259441709,-8.840279325080132,-10.400907250779342,1.56062792569921,224.43200000000002,247.05055931007044,201.8134406899296
2020-12-07,002216,223.62,225.06,227.78,223.22,79291,220633496.0,2.05,0.97,2.16,1.4,222.43599999999998,217.23599999999996,223.03999999999996,249.264,55.57620817843867,-7.86149160367529,-9.893024121358533,2.0315325176832424,223.03999999999996,241.28575163241007,204.79424836758986
2020-12-08,002216,224.26,225.3,225.62,221.22,58939,162455158.0,1.96,0.11,0.24,1.04,222.82000000000002,217.788,222.26,248.79733333333334,53.045186640471535,-6.9859001797407245,-9.311599333034971,2.325699153294247,222.26,238.51630501164382,206.00369498835616
2020-12-09,002216,225.7,221.62,229.06,219.94,59110,163073185.0,4.05,-1.63,-3.68,1.05,223.12400000000002,218.788,221.19599999999997,248.2133333333333,47.51381215469614,-6.513845358370418,-8.752048538102061,2.2382031797316433,221.19599999999997,234.23059752472614,208.1614024752738
2020-12-10,002216,220.82,220.58,222.82,216.66,45523,123553433.0,2.78,-0.47,-1.04,0.81,223.092,219.908,220.56400000000002,247.80533333333335,45.119705340699845,-6.152732944380915,-8.232185419357833,2.079452474976918,220.56400000000002,232.30545046182067,208.82254953817937
2020-12-11,002216,220.66,222.5,222.98,218.02,57503,156744813.0,2.25,0.87,1.92,1.02,223.012,221.26,220.292,247.45733333333334,48.64376130198916,-5.646531104994494,-7.715054556485166,2.0685234514906714,220.292,231.55634449234066,209.02765550765935
2020-12-14,002216,225.38,227.38,227.7,219.38,75666,209960423.0,3.74,2.19,4.88,1.34,223.47600000000003,222.956,220.256,247.06933333333333,58.40707964601769,-4.796298540176139,-7.131303353223361,2.335004813047222,220.256,231.4194259974266,209.0925740025734
2020-12-15,002216,226.9,231.62,232.34,222.26,106215,300206336.0,4.43,1.86,4.24,1.88,224.74,223.78000000000003,220.824,246.74000000000004,74.22480620155036,-3.737269624262325,-6.452496607431154,2.7152269831688294,220.824,233.08985229943679,208.55814770056324
2020-12-16,002216,230.58,234.74,236.58,228.34,110152,315820544.0,3.56,1.35,3.12,1.95,227.36399999999998,225.244,221.42000000000002,246.45466666666667,80.07590132827323,-2.6160672585263,-5.685210737650184,3.069143479123884,221.42000000000002,235.1635887445371,207.67641125546294
2020-12-17,002216,232.18,226.98,235.78,223.54,123178,348903392.0,5.21,-3.31,-7.76,2.18,228.644,225.86800000000002,221.57999999999998,246.10266666666666,68.17447495961227,-2.3268509633367955,-5.013538782787507,2.686687819450712,221.57999999999998,235.5124807931915,207.64751920680848
2020-12-18,002216,222.98,213.7,223.78,212.58,143865,383724432.0,4.93,-5.85,-13.28,2.54,226.88400000000001,224.948,221.02399999999997,245.70133333333334,52.672750977835726,-3.1331133991474474,-4.637453706059496,1.5043403069120487,221.02399999999997,235.29547084220889,206.75252915779106
2020-12-21,002216,211.7,210.98,215.22,208.18,130312,337328000.0,3.29,-1.27,-2.72,2.31,223.60399999999998,223.54000000000002,220.388,244.86266666666668,37.8716744913928,-3.946075553709676,-4.499178075589532,0.5531025218798558,220.388,235.27767653672979,205.49832346327022
2020-12-22,002216,210.02,210.74,213.86,206.58,83790,216641725.0,3.45,-0.11,-0.24,1.48,219.42800000000003,222.084,219.936,243.832,40.26622296173046,-4.557187491857178,-4.510779958843061,-0.04640753301411671,219.936,235.4395811143246,204.43241888567542
2020-12-23,002216,207.78,204.74,209.78,199.86,136790,344028128.0,4.71,-2.85,-6.0,2.42,213.42800000000003,220.39600000000002,219.59199999999996,242.60533333333333,35.02994011976047,-5.46267761443022,-4.701159489960493,-0.7615181244697267,219.59199999999996,236.1424696705504,203.0415303294495
2020-12-24,002216,202.98,199.78,203.3,195.7,100992,247492901.0,3.71,-2.42,-4.96,1.79,207.988,218.31599999999997,219.11200000000002,241.3426666666667,29.445234708392604,-6.5055239769654065,-5.0620323873614765,-1.44349158960393,219.11200000000002,237.3774872714412,200.84651272855885
2020-12-25,002216,198.98,201.38,204.42,196.42,63212,157453423.0,4.0,0.8,1.6,1.12,205.52399999999997,216.204,218.73200000000003,240.236,28.735632183908038,-7.120796494883706,-5.473785208865923,-1.6470112860177828,218.73200000000003,238.16399488635125,199.3000051136488
2020-12-28,002216,201.62,193.14,202.58,192.34,98218,237925201.0,5.08,-4.09,-8.24,1.74,201.956,212.77999999999997,217.868,238.97866666666667,24.748743718592934,-8.179020872228449,-6.014832341538429,-2.16418853069002,217.868,240.17939770091613,195.55660229908386
2020-12-29,002216,193.38,199.94,201.94,192.82,137188,335341984.0,4.72,3.52,6.8,2.43,199.796,209.612,216.696,237.85333333333335,33.77245508982037,-8.37245568784354,-6.486357010799452,-1.8860986770440888,216.696,240.2180034950486,193.1739965049514
2020-12-30,002216,198.02,202.02,203.78,196.26,79494,197196145.0,3.76,1.04,2.08,1.41,199.252,206.34,215.792,236.45066666666668,36.320754716981135,-8.262668655201821,-6.8416193396799265,-1.4210493155218948,215.792,240.1384274694737,191.4455725305263
2020-12-31,002216,202.1,210.58,210.58,202.1,112084,286648160.0,4.2,4.24,8.56,1.98,201.412,204.7,215.28400000000002,235.27466666666666,41.99785177228787,-7.399642704782224,-6.953224012700387,-0.4464186920818367,215.28400000000002,239.61970683930198,190.94829316069806
