date,股票代码,open,close,high,low,volume,amount,amplitude,change_percent,change_amount,turnover,MA5,MA10,MA20,MA60,RSI,MACD,MACD_Signal,MACD_Histogram,BB_Middle,BB_Upper,BB_Lower
2024-10-28,000001,1774.98,1769.98,1774.98,1756.23,1169487,1356008963.4,1.05,-0.49,-8.75,0.6,1783.7300000000002,1796.359,1769.4675,1618.7003333333332,35.05687693898655,48.81287743552571,58.249838424651344,-9.436960989125637,1769.4675,1921.200109529848,1617.7348904701519
2024-10-29,000001,1767.48,1757.48,1782.48,1756.23,1198025,1391150258.93,1.48,-0.71,-12.5,0.62,1777.48,1791.8580000000002,1778.3190000000002,1622.3593333333336,52.380610154874404,43.584924652573136,55.316855670235704,-11.731931017662568,1778.3190000000002,1901.6135395811464,1655.024460418854
2024-10-30,000001,1752.48,1729.97,1762.48,1723.72,1482403,1686501657.86,2.21,-1.57,-27.51,0.76,1763.9780000000003,1782.6060000000002,1784.9824999999996,1625.393166666667,32.630293845247124,36.79772603741026,51.613029743670616,-14.815303706260359,1784.9824999999996,1877.5157959420292,1692.44920405797
2024-10-31,000001,1731.22,1737.47,1744.98,1719.97,1250205,1419624319.27,1.45,0.43,7.5,0.64,1754.726,1775.479,1787.9579999999999,1628.6145000000001,39.999058956382626,31.659063577810684,47.62223651049863,-15.963172932687947,1787.9579999999999,1869.130981919384,1706.7850180806156
2024-11-01,000001,1737.47,1743.73,1758.73,1732.47,1589811,1821423447.06,1.51,0.36,6.26,0.82,1747.726,1767.8529999999998,1789.5584999999999,1631.5441666666668,29.655781112091802,27.771632151311678,43.65211563866124,-15.880483487349565,1789.5584999999999,1865.4956666230528,1713.621333376947
2024-11-04,000001,1743.73,1747.48,1747.48,1722.47,1131516,1285874126.16,1.43,0.22,3.75,0.58,1743.226,1763.4779999999998,1786.408,1634.5363333333332,33.82344292183733,24.708583231389866,39.86340915720697,-15.154825925817107,1786.408,1863.9011066815517,1708.914893318448
2024-11-05,000001,1742.48,1771.23,1772.48,1738.72,1665418,1925260700.35,1.93,1.36,23.75,0.86,1745.976,1761.7279999999998,1780.257,1638.1953333333333,35.25146737253999,23.921766177532618,36.675080561272104,-12.753314383739486,1780.257,1838.9594454256198,1721.5545545743803
2024-11-06,000001,1767.48,1758.73,1769.98,1748.73,1462286,1689977500.77,1.2,-0.71,-12.5,0.75,1751.7279999999998,1757.8529999999998,1780.982,1641.8335000000002,35.50686837071814,22.03555035268664,33.74717451955502,-11.711624166868376,1780.982,1838.1490602983781,1723.8149397016218
2024-11-07,000001,1752.48,1803.74,1806.24,1749.98,2242844,2627007560.71,3.2,2.56,45.01,1.16,1764.982,1759.854,1780.5445,1646.4718333333333,46.06136991613747,23.897169859115593,31.777173587467132,-7.880003728351539,1780.5445,1836.8232986536248,1724.2657013463752
2024-11-08,000001,1807.49,1779.98,1816.24,1777.48,1895104,2239060533.97,2.15,-1.32,-23.76,0.98,1772.232,1759.979,1780.5445,1650.7141666666669,47.205524367827515,23.187986625017174,30.059336194977142,-6.871349569959968,1780.5445,1836.8232986536248,1724.2657013463752
2024-11-11,000001,1768.73,1764.98,1774.98,1748.73,1486952,1717961561.94,1.47,-0.84,-15.0,0.77,1775.732,1759.479,1777.9189999999999,1654.6856666666667,44.44548388605641,21.17152697864367,28.281774351710446,-7.110247373066777,1777.9189999999999,1831.7884499498114,1724.0495500501884
2024-11-12,000001,1762.48,1757.48,1794.98,1753.73,1717663,2005791407.67,2.34,-0.42,-7.5,0.89,1772.982,1759.479,1775.6684999999998,1658.3238333333331,40.590006586995386,18.75211811634381,26.37584310463712,-7.623724988293311,1775.6684999999998,1828.97364432566,1722.3633556743396
2024-11-13,000001,1752.48,1766.23,1777.48,1749.98,1086263,1260161857.32,1.56,0.5,8.75,0.56,1774.482,1763.105,1772.8555000000001,1662.1703333333337,45.783945263563645,17.34087620865762,24.56884972544122,-7.2279735167835995,1772.8555000000001,1821.4903488767436,1724.2206511232566
2024-11-14,000001,1763.73,1757.48,1777.48,1756.23,1159783,1348378228.97,1.2,-0.5,-8.75,0.6,1765.23,1765.1060000000002,1770.2925000000002,1665.996,44.97136636849827,15.339579828462774,22.722995746045534,-7.383415917582759,1770.2925000000002,1816.2964695655717,1724.2885304344288
2024-11-15,000001,1752.48,1744.98,1766.23,1742.48,1215784,1399308729.48,1.35,-0.71,-12.5,0.63,1758.23,1765.2310000000002,1766.542,1669.6758333333335,44.187127976190474,12.599651555336322,20.69832690790369,-8.09867535256737,1766.542,1807.432845507477,1725.651154492523
2024-11-18,000001,1768.73,1783.73,1819.99,1767.48,3797324,4493249093.24,3.01,2.22,38.75,1.96,1761.98,1768.8560000000002,1766.1670000000001,1673.7723333333333,55.43951261966928,13.400566423338887,19.238774810990733,-5.8382083876518465,1766.1670000000001,1806.2338084710177,1726.1001915289826
2024-11-19,000001,1783.73,1774.98,1809.99,1758.73,2430037,2849661696.39,2.87,-0.49,-8.75,1.25,1765.48,1769.2310000000002,1765.4795,1677.5146666666667,60.113243158225856,13.177345121365533,18.026488873065695,-4.849143751700161,1765.4795,1804.3708068219153,1726.5881931780846
2024-11-20,000001,1773.73,1769.98,1783.73,1766.23,1286572,1498818033.91,0.99,-0.28,-5.0,0.66,1766.23,1770.3560000000002,1764.1045000000001,1680.8401666666666,57.38762895968731,12.453427062880792,16.911876511028716,-4.458449448147924,1764.1045000000001,1800.0663080893219,1728.1426919106784
2024-11-21,000001,1767.48,1763.73,1771.23,1759.98,883408,1023998431.68,0.64,-0.35,-6.25,0.46,1767.48,1766.355,1763.1045,1683.9573333333333,54.54504135987637,11.245759899533596,15.778653188729692,-4.532893289196096,1763.1045,1797.8605681411484,1728.3484318588514
2024-11-22,000001,1763.73,1724.97,1766.23,1724.97,1625317,1858071592.39,2.34,-2.2,-38.76,0.84,1763.4779999999998,1760.854,1760.4165,1686.4076666666667,45.58679371054386,7.079459302614623,14.038814411506678,-6.959355108892055,1760.4165,1798.2624543968852,1722.5705456031149
2024-11-25,000001,1724.97,1712.47,1732.47,1707.47,1166020,1310130629.11,1.45,-0.72,-12.5,0.6,1749.2259999999999,1755.6029999999998,1757.541,1688.5871666666667,37.94814997128559,2.73743508220673,11.77853854564669,-9.04110346343996,1757.541,1800.694431479103,1714.3875685208968
2024-11-26,000001,1712.47,1723.72,1728.72,1707.47,831078,933733854.73,1.24,0.66,11.25,0.43,1738.9740000000002,1752.227,1755.8529999999998,1690.7666666666667,42.78233620583021,0.2018043102948468,9.463191698576322,-9.261387388281475,1755.8529999999998,1801.5808172163183,1710.1251827836813
2024-11-27,000001,1719.97,1738.72,1738.72,1708.72,895178,1010001963.81,1.74,0.87,15.0,0.46,1732.7220000000002,1749.476,1756.2905000000003,1693.1545,34.70261622435535,-0.5905195629727586,7.452449446266507,-8.042969009239265,1756.2905000000003,1801.134533564304,1711.4464664356965
2024-11-28,000001,1738.72,1732.47,1742.48,1729.97,733169,833121339.08,0.72,-0.36,-6.25,0.38,1726.47,1746.975,1756.0405000000003,1695.5631666666668,37.81857340649198,-1.703132061253882,5.6213331447624295,-7.324465206016312,1756.0405000000003,1801.3793294023963,1710.7016705976043
2024-11-29,000001,1736.22,1737.47,1747.48,1732.47,1028488,1173316153.6,0.87,0.29,5.0,0.53,1728.97,1746.2239999999997,1755.7274999999997,1698.2635000000002,42.56526674233825,-2.1565676988102496,4.065752976047894,-6.222320674858143,1755.7274999999997,1801.5084442660952,1709.9465557339042
2024-12-02,000001,1738.72,1738.72,1739.97,1728.72,975434,1108785597.4,0.65,0.07,1.25,0.5,1734.22,1741.723,1755.2895,1701.4015000000002,44.75274110539271,-2.3875321704135786,2.7750959467555996,-5.162628117169178,1755.2895,1801.567600982289,1709.0113990177113
2024-12-03,000001,1736.22,1751.23,1752.48,1733.72,1082559,1236992678.1,1.08,0.72,12.51,0.56,1739.7220000000002,1739.348,1754.2895,1704.6855,45.89086127547666,-1.5433301789869347,1.9114107216070928,-3.4547409005940275,1754.2895,1799.9778665833355,1708.6011334166647
2024-12-04,000001,1744.98,1747.48,1756.23,1736.22,1007471,1154623369.68,1.14,-0.21,-3.75,0.52,1741.4740000000002,1737.098,1753.7269999999996,1708.0111666666667,47.18341595313204,-1.1634758531797615,1.296433406649722,-2.459909259829484,1753.7269999999996,1799.4621658320466,1707.9918341679527
2024-12-05,000001,1744.98,1744.98,1752.48,1741.23,687109,786137963.74,0.64,-0.14,-2.5,0.35,1743.976,1735.223,1750.789,1711.3576666666665,50.0,-1.052040403009869,0.8267386447178039,-1.8787790477276727,1750.789,1790.0939443253858,1711.4840556746142
2024-12-06,000001,1744.98,1772.48,1777.48,1743.73,1726269,2004270465.79,1.93,1.58,27.5,0.89,1750.9779999999998,1739.9740000000002,1750.4140000000002,1715.2875,46.40046074102515,1.2409878317730545,0.909588482128854,0.3313993496442005,1750.4140000000002,1788.6755543745746,1712.1524456254258
2024-12-09,000001,1768.73,1773.73,1779.98,1763.73,964063,1123441854.9,0.92,0.07,1.25,0.5,1757.9800000000002,1746.1,1750.8515,1719.1339999999998,49.57988841836392,3.123092712793323,1.3522893282617479,1.770803384531575,1750.8515,1790.0040638200724,1711.6989361799276
2024-12-10,000001,1802.49,1788.73,1808.74,1783.73,2167807,2564600676.79,1.41,0.85,15.0,1.12,1765.48,1752.6009999999999,1752.4140000000002,1723.2096666666666,55.904767903256285,5.758666705469977,2.233564803703394,3.5251019017665834,1752.4140000000002,1795.0221313712302,1709.8058686287702
2024-12-11,000001,1788.73,1781.23,1793.73,1779.98,967691,1138374174.98,0.77,-0.42,-7.5,0.5,1772.2300000000002,1756.852,1753.164,1727.6395000000002,55.468066491688546,7.1596586745986315,3.2187835778824416,3.94087509671619,1753.164,1797.2968880350743,1709.0311119649257
2024-12-12,000001,1781.23,1796.23,1798.73,1778.73,986235,1164062448.23,1.12,0.84,15.0,0.51,1782.48,1763.2279999999998,1755.1015,1732.2151666666666,76.14853955672977,9.372291599989012,4.449485182303756,4.922806417685256,1755.1015,1803.2517155102635,1706.9512844897365
2024-12-13,000001,1788.73,1759.98,1789.98,1759.98,1343793,1565589089.36,1.67,-2.02,-36.25,0.69,1779.9800000000002,1765.479,1755.8515,1736.7076666666665,64.84594712830449,8.107291281135304,5.1810464020700655,2.926244879065238,1755.8515,1803.8047896736703,1707.8982103263297
2024-12-16,000001,1759.98,1761.23,1772.48,1756.23,805718,934226189.29,0.92,0.07,1.25,0.42,1777.48,1767.73,1754.7265,1741.0335,62.50249983334444,7.123518481108704,5.569540817877793,1.5539776632309108,1754.7265,1800.9504752213477,1708.5025247786523
2024-12-17,000001,1761.23,1756.23,1771.23,1754.98,802120,929225455.3,0.92,-0.28,-5.0,0.41,1770.9800000000002,1768.2300000000002,1753.789,1745.3593333333333,56.253124776801656,5.872716219194899,5.630175898141214,0.24254032105368495,1753.789,1799.0335834618045,1708.5444165381955
2024-12-18,000001,1762.48,1771.23,1782.48,1761.23,1016590,1186285805.48,1.21,0.85,15.0,0.52,1768.98,1770.605,1753.8515,1749.7891666666667,63.02769561710137,6.022398592690479,5.708620437051067,0.3137781556394117,1753.8515,1799.1936041812085,1708.5093958187915
2024-12-19,000001,1763.73,1763.73,1769.98,1757.48,697379,808465663.92,0.71,-0.42,-7.5,0.36,1762.4800000000002,1772.48,1753.8515000000002,1754.0106666666666,58.68041782361496,5.472749186253168,5.661446186891488,-0.18869700063831996,1753.8515000000002,1799.1936041812087,1708.5093958187917
2024-12-20,000001,1763.73,1767.48,1777.48,1762.48,714646,831437460.3,0.85,0.21,3.75,0.37,1763.98,1771.98,1755.977,1758.107166666667,59.3522372528616,5.27888997395894,5.584934944304978,-0.30604497034603817,1755.977,1799.5703249839755,1712.3836750160247
2024-12-23,000001,1769.98,1781.23,1794.98,1769.98,1659405,1953519499.07,1.41,0.78,13.75,0.86,1767.9800000000002,1772.7300000000002,1759.4150000000002,1762.1411666666668,59.67741935483871,6.163713782287459,5.7006907119014745,0.4630230703859848,1759.4150000000002,1799.2442500292857,1719.5857499707147
2024-12-24,000001,1779.98,1797.48,1798.73,1779.98,1350837,1595698790.02,1.05,0.91,16.25,0.7,1776.23,1773.605,1763.1029999999998,1765.7583333333334,64.92537313432837,8.083006352547045,6.177153840030589,1.9058525125164563,1763.1029999999998,1802.6744884601014,1723.5315115398982
2024-12-25,000001,1797.48,1804.99,1817.49,1794.98,1475283,1759956630.34,1.25,0.42,7.51,0.76,1782.982,1775.9810000000002,1766.4165,1769.2298333333335,67.39319459741463,10.09369988933122,6.960463049890715,3.133236839440504,1766.4165,1808.4151021196012,1724.4178978803989
2024-12-26,000001,1804.99,1797.48,1806.24,1787.48,1000075,1183745518.53,1.04,-0.42,-7.51,0.52,1789.732,1776.1060000000002,1769.667,1771.2218333333333,58.19564647259376,10.954913345337673,7.7593531089801075,3.195560236357565,1769.667,1810.6540413924427,1728.6799586075572
2024-12-27,000001,1798.73,1793.73,1802.49,1772.48,1290012,1518383345.11,1.67,-0.21,-3.75,0.66,1794.982,1779.4810000000002,1772.4800000000002,1772.5886666666665,56.45078054444588,11.205665616051192,8.448615610394326,2.7570500056568665,1772.4800000000002,1811.8535823805028,1733.1064176194977
2024-12-30,000001,1787.48,1808.74,1811.24,1787.48,1351846,1610892096.25,1.32,0.84,15.01,0.7,1800.484,1784.232,1775.9810000000002,1772.5595,56.45358962781397,12.471802972125715,9.253253082740603,3.2185498893851126,1775.9810000000002,1815.1667524591528,1736.7952475408476
2024-12-31,000001,1806.24,1777.48,1813.74,1777.48,1475367,1747242074.23,2.0,-1.73,-31.26,0.76,1796.484,1786.357,1777.2935000000002,1770.6133333333335,48.951283628838304,10.827986906689148,9.568199847530312,1.2597870591588354,1777.2935000000002,1814.7070271202738,1739.8799728797267
